【央视频道】,#genre#
上海外语,http://cache.ott.fifalive.itv.cmvideo.cn/0000000000001001/1/index.m3u8?Contentid=5000000010000030951&livemode=1&stbId=10&channel-id=bestzb
东方影院,http://cache.ott.fifalive.itv.cmvideo.cn/0000000000001001/1/index.m3u8?Contentid=5000000010000032212&livemode=1&stbId=10&channel-id=bestzb
第一财经,http://cache.ott.fifalive.itv.cmvideo.cn/0000000000001001/1/index.m3u8?Contentid=5000000010000027146&livemode=1&stbId=10&channel-id=bestzb
东方影院,http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000010000032212/index.m3u8?channel-id=bestzb&Contentid=5000000010000032212&livemode=1&stbId=no
第一财经,http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000010000027146/index.m3u8?channel-id=bestzb&Contentid=5000000010000027146&livemode=1&stbId=no
都市剧场,http://cache.ott.fifalive.itv.cmvideo.cn/0000000000001001/1/index.m3u8?Contentid=5000000002000004412&livemode=1&stbId=10&channel-id=bestzb
五星体育,http://cache.ott.fifalive.itv.cmvideo.cn:80/5000000010000017540/index.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=no
五星体育,http://cache.ott.fifalive.itv.cmvideo.cn/0000000000001001/1/index.m3u8?Contentid=5000000010000017540&livemode=1&stbId=10&channel-id=bestzb
纪实人文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/index.m3u8
纪实人文,http://cache.ott.fifalive.itv.cmvideo.cn/0000000000001001/1/index.m3u8?Contentid=1000000001000010606&livemode=1&stbId=6&channel-id=ystenlive
纪实人文,http://cache.ott.fifalive.itv.cmvideo.cn/0000000000001001/1/index.m3u8?Contentid=1000000001000016545&livemode=1&stbId=6&channel-id=ystenlive
纪实人文,http://39.134.66.66/PLTV/88888888/224/3221225673/index.m3u8
上海外语,http://140.207.241.3:8080/live/program/live/wypdhd/4000000/mnf.m3u8
上海都市,http://140.207.241.3:8080/live/program/live/ylpdhd/4000000/mnf.m3u8
东方影院,http://140.207.241.3:8080/live/program/live/dsjpdhd/4000000/mnf.m3u8
五星体育,http://140.207.241.3:8080/live/program/live/ssty/4000000/mnf.m3u8
第一财经,http://140.207.241.3:8080/live/program/live/dycjhd/4000000/mnf.m3u8
新闻综合,http://140.207.241.3:8080/live/program/live/xwzhhd/4000000/mnf.m3u8
纪实人文,http://140.207.241.3:8080/live/program/live/jspdhd/4000000/mnf.m3u8
哈哈炫动,http://140.207.241.3:8080/live/program/live/hhxdhd/4000000/mnf.m3u8
上海都市,http://183.207.255.188/live/program/live/ylpdhd/4000000/mnf.m3u8
上海外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8
东方影院,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
五星体育,http://183.207.255.188/live/program/live/ssty/4000000/mnf.m3u8
第一财经,http://183.207.255.188/live/program/live/dycjhd/4000000/mnf.m3u8
新闻综合,http://183.207.255.188/live/program/live/xwzhhd/4000000/mnf.m3u8
纪实人文,http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8
哈哈炫动,http://183.207.255.188/live/program/live/hhxdhd/4000000/mnf.m3u8
金山频道,http://live.mudu.tv/watch/4zbn2f.m3u8
【天津】,#genre#
宁河新闻,http://wshls.live.migucloud.com:80/live/RQXD0636_C0/playlist.m3u8
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8
【江苏】,#genre#
江苏城市,http://183.207.248.13:80/PLTV/4/224/3221225929/index.m3u8
江苏教育,http://183.207.248.13:80/PLTV/4/224/3221225923/index.m3u8
江苏影院,http://183.207.248.13:80/PLTV/4/224/3221225937/index.m3u8
无锡新闻,http://49.234.52.131/wx.php?id=2
无锡资讯,http://49.234.52.131/wx.php?id=4
无锡娱乐,http://49.234.52.131/wx.php?id=3
无锡娱乐,http://49.234.52.131/wx.php?id=0
无锡生活,http://49.234.52.131/wx.php?id=5
无锡经济,http://49.234.52.131/wx.php?id=6
无锡新闻,http://m.m3u8.wifiwx.com/live/wifiwx-239.m3u8
无锡资讯,http://m.m3u8.wifiwx.com/live/wifiwx-240.m3u8
无锡娱乐,http://m.m3u8.wifiwx.com/live/wifiwx-243.m3u8
无锡生活,http://m.m3u8.wifiwx.com/live/wifiwx-244.m3u8
无锡经济,http://m.m3u8.wifiwx.com/live/wifiwx-245.m3u8
连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8
连云港综合,http://live.lyg1.com/zhpd/sd/live.m3u8
张家港新闻,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
张家港民生,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8
大丰新闻,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafengyt.m3u8
大丰公共,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8
如东新闻,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
溧水新闻,http://live.lsrmw.cn/zhpd/sd/live.m3u8
溧水影院,http://live.lsrmw.cn/ysyl/sd/live.m3u8
宝应生活资讯,http://183.207.249.15/PLTV/3/224/3221225634/index.m3u8
常熟民生,http://play-live.21cs.cn/tv_channel/cstv2.m3u8?auth_key=1608898309-c151073d455d41568920a185f794ce70-0-24c93261a31cc28cf1ae2aced18ae008
常熟新闻,http://play-live.21cs.cn/tv_channel/cstv1.m3u8?auth_key=1592026485-f871ffb1e3b646d59dba799b1e6f3d61-0-53bbc432233cf87b39a6ec67a23981c3
靖江综合台,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
南京生活,http://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8
南京科教,http://live.nbs.cn/channels/njtv/jkpd/m3u8:500k/live.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
南京新闻,http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
南京18,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
徐州1,http://183.207.249.15/PLTV/3/224/3221225945/index.m3u8
徐州2,http://183.207.249.11/PLTV/3/224/3221225947/index.m3u8
徐州3,http://183.207.248.15/PLTV/3/224/3221225949/index.m3u8
徐州4,http://183.207.248.11/PLTV/3/224/3221225951/index.m3u8
徐州4,http://183.207.249.15/PLTV/3/224/3221225951/index.m3u8
张家港民生,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/chunklist_w37722388.m3u8
张家港综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?checkedby:hlscat.com
靖江电视,http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
句容党建频道,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
句容影院,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
铜山三农,http://stream.tstvxmt.com/ts2/sd/live.m3u8
常州武进区,http://live.wjyanghu.com/live/CH2.m3u8
武进生活,https://live.wjyanghu.com/live/CH2.m3u8
武进新闻,https://live.wjyanghu.com/live/CH1.m3u8
武进新闻,http://live.wjyanghu.com/live/CH1.m3u8
徐州公共,http://stream1.huaihai.tv/ggpd/playlist.m3u8
徐州公共,http://stream1.huaihai.tv/ggpd/sd/live.m3u8
徐州生活,http://stream1.huaihai.tv/jjsh/playlist.m3u8
徐州文艺影院,http://stream1.huaihai.tv/wyys/sd/live.m3u8
徐州影院,http://stream1.huaihai.tv/wyys/playlist.m3u8
徐州综合,http://stream1.huaihai.tv/xwzh/playlist.m3u8
永泰综合,http://ytrmtzx.com:8278/yongtaipindao1/playlist.m3u8
【浙江】,#genre#
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8?k=4812130c6c3788cf5c6a6ba64a47678c&t=1577153743
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8?k=48877e6c28c2a0215eb8712eb48b888d&t=1577153884
浙江教科,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教育,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江经济,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江经济,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江留学,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8?k=e50bfc43311fc5aecad39f294634bb01&t=1577153817
浙江六套,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8?k=7902d458851930a3cab9763349e1425c&t=1577153702
浙江民生,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8?k=ace136d16e3700972b06cca5316b34d8&t=1577153432
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江影院,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江影院娱乐,http://hw-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
杭州生活,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2848313566_-100055911/PLTV/88888888/224/3221229313/index.m3u8
杭州体育,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2880854862_-704780469/PLTV/88888888/224/3221229316/index.m3u8
杭州西湖明珠,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2832762804_-1734620123/PLTV/88888888/224/3221229310/index.m3u8
杭州影院,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2866990275_-1477869556/PLTV/88888888/224/3221229377/index.m3u8
杭州综合,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2809529842_-2070680032/PLTV/88888888/224/3221229307/index.m3u8
杭州综合,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229307/index.m3u8
杭州明珠,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229310/index.m3u8
杭州生活,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229313/index.m3u8
杭州影院,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229377/index.m3u8
杭州少儿体育,http://112.17.40.247/PLTV/88888888/224/3221229316/index.m3u8
杭州生活,http://112.17.40.247/PLTV/88888888/224/3221229313/index.m3u8
杭州桐庐综合,http://livetongl.chinamcache.com/live/tlzb01.m3u8?txSecret=0e344d60c8f0ce16b57102ae81d10d6a&txTime=5fd316c1
杭州萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan3/720p.m3u8
杭州影院,http://112.17.40.247/PLTV/88888888/224/3221229377/index.m3u8
杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
杭州余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
杭州余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
杭州综合,http://112.17.40.247/PLTV/88888888/224/3221229307/index.m3u8
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
北仑电视台,http://play-sh.quklive.com/live/1626327731714170.m3u8
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
常山新闻综合,https://hlsv2.quklive.com/live/1621306190044902/index.m3u8
德清文化生活,http://live.yingxi.tv/channel2/sd/live.m3u8
德清新闻综合,http://live.yingxi.tv/channel1/sd/live.m3u8
洞头综合频道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
奉化生活娱乐,http://live1.fhtv.net.cn/shys/sd/live.m3u8
奉化新闻综合,http://live1.fhtv.net.cn/zhzb/sd/live.m3u8
海宁生活服务,http://live.hndachao.cn/shfw/sd/live.m3u8
海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8
湖州公共民生,http://live1.plus.hugd.com/ggpd1/sd/live.m3u8
湖州文化娱乐,http://live.plus.hugd.com/whylpd/sd/live.m3u8
湖州新闻综合,http://live.plus.hugd.com/xwzhpd/sd/live.m3u8
嘉兴桐乡综合,http://live.txcmapp.com/tszh1/sd/live.m3u8
建德综合频道,http://livejdrmt.chinamcache.com/live/jdzb02.m3u8
江山电视台,http://play-sh.quklive.com/live/1623117710666335.m3u8
金华东阳影院,http://204.11.235.251:1935/live_transcoder/ngrp:mohabat.stream_all/playlist.m3u8
金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
金华都市农村,http://live2.plus.jinhua.com.cn/dsnc/playlist.m3u8
金华公共频道,http://live.plus.jinhua.com.cn/jjsh/playlist.m3u8
金华教育科技,http://live.plus.jinhua.com.cn/jykj/playlist.m3u8
金华兰溪综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
金华武义综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
金华新闻综合,http://live.plus.jinhua.com.cn/xwzh/playlist.m3u8
丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
留学世界,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
宁波鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8
宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
宁波余姚姚江,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
磐安文化生活,http://hlsv2.quklive.com/live/1626401163709056/index.m3u8
磐安新闻综合,http://hlsv2.quklive.com/live/1626400915947070/index.m3u8
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
衢州开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
绍兴上虞影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
天台和合频道,http://hlsv2.quklive.com/live/1617072208961931/index.m3u8
桐庐综合频道,http://livetongl.chinamcache.com/live/tlzb01.m3u8?txSecret=2ee28a051ebfb1b0771869a7d652d4a9&txTime=639a8391
温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
永康华溪频道,http://hlsv2.quklive.com/live/1625062755227231/index.m3u8
永康新闻综合,http://hlsv2.quklive.com/live/1625061424267104/index.m3u8
镇海先锋影院,http://pluslive.zhxww.net/channel2/sd/live.m3u8
镇海综合频道,http://pluslive.zhxww.net/channel1/sd/live.m3u8
舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
【安徽】,#genre#
安徽导视,http://agsj.appcoo.com:8000/agsj/test/index.m3u8
安徽卫视,http://121.51.249.45/live1.ahtv.cn/ahws/hd/live.m3u8
安徽公共,http://121.51.249.45/live1.ahtv.cn/ahgg/hd/live.m3u8
安徽影院,http://121.51.249.45/live4.ahtv.cn/yspd1/hd/live.m3u8
安徽经济生活,http://121.51.249.45/live4.ahtv.cn/jjsh1/hd/live.m3u8
安徽综艺体育,http://121.51.249.45/live4.ahtv.cn/zyty1/hd/live.m3u8
安徽农业科教,http://121.51.249.45/live1.ahtv.cn/kjpd/hd/live.m3u8
安徽移动电视,http://121.51.249.45/live5.ahtv.cn/ydds1/hd/live.m3u8
安徽国际,http://121.51.249.45/live5.ahtv.cn/ahgj1/hd/live.m3u8
睛彩安徽,http://121.51.249.45/live5.ahtv.cn/jcah1/hd/live.m3u8
桐城新闻,http://pili-live-hls.ahtc.tianma3600.com/ahtc/tcxw.m3u8
安徽凤台生活,http://60.175.115.119:1935/live/wenhua/playlist.m3u8
安徽凤台综合,http://60.175.115.119:1935/live/zonghe/playlist.m3u8
安庆石化电视,http://183.167.250.225:8081/live/0.m3u8
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8
亳州农村,http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.M3U8
亳州新闻,http://zbbf2.ahbztv.com/live/416.m3u8
池州东至新闻,http://223.247.33.124:1935/live/zonghe/playlist.m3u8
滁州公共,http://live.cztv.cc:85/live/ggpd.m3u8
滁州科教,http://live.cztv.cc:85/live/sjpd.m3u8
滁州新闻,http://live.cztv.cc:85/live/xwpd.m3u8
定远综合,http://ssdyapp.cn/live/dyv1.m3u8
繁昌新闻综合,https://hwapi.yunshicloud.com/3giqaj/i6v1o5.m3u8
阜南新闻综合,http://112.27.139.242:8278/fnxwzhd/playlist.m3u8
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
固镇影院,http://www.guzhenm.com:7004/hls/hd-live.m3u8
广德生活,http://pili-live-hls.guangde.ahxmgk.com/guangde-live/guangde20200515090119.m3u8
广德新闻综合,http://pili-live-hls.guangde.ahxmgk.com/guangde-live/guangde20200324143845.m3u8
合肥长丰综合,http://218.23.114.19:1935/live/xinwen/playlist.m3u8
淮河能源综合,http://play.hhnynews.com/hhny/zhpd.m3u8?auth_key=1659380497-0-0-b07e3e3cd99f9355b6aa1e79fbd305f2
淮南电视台二套,http://stream.0554news.com/hnds2/sd/live.m3u8
淮南电视台一套,http://stream.0554news.com/hnds1/sd/live.m3u8
金寨综合,http://112.26.80.214:1935/live/xinwen/playlist.m3u8
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
六安公共,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8
六安新闻综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8
马鞍山当涂综合,http://newvideo.dangtutv.cn:8278/dt1/playlist.m3u8
南陵新闻综合,http://live2018.wuhunews.cn/video/s10010-nlnews/index.m3u8
潜山新闻综合,http://60.171.171.101:8278/rtmp_export/video22.m3u8
舒城文化旅游,http://220.180.24.62:1935/live/live1/playlist.m3u8
舒城新闻综合,http://220.180.24.62:1935/live/live2/playlist.m3u8
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
太和新闻,http://p2.weizan.cn/1110366022/132071060845712961/live.m3u8
湾址新闻,http://60.169.39.215:8090/live/ch0.m3u8
芜湖公共,http://live1.wuhubtv.com/channel3/sd/live.m3u8
芜湖公共,http://play.wuhunews.cn/whbtv/channel3_sd.m3u8
芜湖教育,http://live1.wuhubtv.com/channel4/sd/live.m3u8
芜湖教育,http://play.wuhunews.cn/whbtv/channel4_sd.m3u8
芜湖生活,http://live1.wuhubtv.com/channel2/sd/live.m3u8
芜湖生活,http://play.wuhunews.cn/whbtv/channel2_sd.m3u8
芜湖新闻综合,http://live1.wuhubtv.com/channel1/sd/live.m3u8
芜湖新闻综合,http://play.wuhunews.cn/whbtv/channel1_sd.m3u8
黟县综合,http://app.yixianfabu.com:1935/live/yixian/playlist.m3u8
【广东】,#genre#
广东卫视,http://183.63.15.42:9901/tsfile/live/0125_1.m3u8
广东新闻,http://183.63.15.42:9901/tsfile/live/1004_1.m3u8
广东公共,http://183.63.15.42:9901/tsfile/live/1005_1.m3u8
广东珠江,http://183.63.15.42:9901/tsfile/live/0109_1.m3u8
广东体育,http://183.63.15.42:9901/tsfile/live/0136_1.m3u8
广东经济,http://183.63.15.42:9901/tsfile/live/1006_1.m3u8
广东影院,http://183.63.15.42:9901/tsfile/live/1007_1.m3u8
广东少儿,http://183.63.15.42:9901/tsfile/live/1008_1.m3u8
广东卫视,http://117.169.120.136:8080/live/guangdongstv/.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
